Product_ID;Outlet_Location_Type;Outlet_Type;Product_Weight;Product_Fat_Content;Product_Visibility;Product_Type;Product_MRP;Product_Outlet_Sales;Outlet_Establishment;Outlet_Size;Outlet_ID
NCM54;Tier 3;Supermarket Type1;17.7;Low Fat;0.05089667;Household;125.5678;1398.8458;1987;High;OUT013
NCI18;Tier 3;Supermarket Type2;18.35;Low Fat;0.014081156;Household;223.5746;3589.9936;2009;Medium;OUT018
FDY40;Tier 3;Supermarket Type2;15.5;Regular;0.086184647;Frozen Foods;50.9692;394.1536;2009;Medium;OUT018
FDM39;Tier 3;Supermarket Type2;6.42;Low Fat;0.053688479;Dairy;178.3002;2328.3026;2009;Medium;OUT018
FDX38;Tier 3;Supermarket Type1;10.5;Regular;0.0481669;Dairy;48.8376;671.1264;1987;High;OUT013
FDE23;Tier 3;Supermarket Type2;17.6;Regular;0.053397642;Starchy Foods;46.706;699.09;2009;Medium;OUT018
FDY07;Tier 3;Supermarket Type1;11.8;Low Fat;0.12150063;Fruits and Vegetables;46.8402;413.4618;1987;High;OUT013
DRL49;Tier 1;Supermarket Type1;13.15;Low Fat;0.056429024;Soft Drinks;144.2812;1282.3308;1997;Small;OUT046
FDD03;Tier 3;Supermarket Type1;13.3;Low Fat;0.079739853;Dairy;233.03;5359.69;1987;High;OUT013
FDP34;Tier 1;Supermarket Type1;12.85;Low Fat;0.137441201;Snack Foods;157.663;2659.871;1999;Medium;OUT049
DRZ24;Tier 1;Supermarket Type1;7.535;Low Fat;0.081787519;Soft Drinks;120.844;2157.192;1997;Small;OUT046
FDV45;Tier 3;Supermarket Type2;16.75;Low Fat;0.045230944;Snack Foods;187.9556;4693.89;2009;Medium;OUT018
FDZ35;Tier 1;Supermarket Type1;9.6;Regular;0.022278477;Breads;102.499;1547.985;1997;Small;OUT046
FDQ11;Tier 3;Supermarket Type2;5.695;Regular;0.06797671;Breads;257.4988;3083.9856;2009;Medium;OUT018
FDC29;Tier 2;Supermarket Type1;8.39;Regular;0.024201084;Frozen Foods;112.6176;2175.8344;2004;Small;OUT035
FDG56;Tier 2;Supermarket Type1;13.3;Regular;0.071439051;Fruits and Vegetables;61.0536;1898.8616;2004;Small;OUT035
NCP43;Tier 2;Supermarket Type1;17.75;Low Fat;0.030501281;Others;180.566;3415.554;2004;Small;OUT035
FDK60;Tier 1;Supermarket Type1;16.5;Regular;0.094010215;Baking Goods;95.2068;777.6544;1999;Medium;OUT049
FDU19;Tier 1;Supermarket Type1;8.77;Regular;0.046771477;Fruits and Vegetables;173.9422;3103.9596;1997;Small;OUT046
DRK49;Tier 3;Supermarket Type1;14.15;Low Fat;0.035913805;Soft Drinks;41.4138;812.276;1987;High;OUT013
FDI14;Tier 3;Supermarket Type2;14.1;Low Fat;0.090043082;Canned;140.1496;846.8976;2009;Medium;OUT018
FDW12;Tier 1;Supermarket Type1;8.315;Regular;0.035572183;Baking Goods;144.4444;2902.888;1997;Small;OUT046
FDA20;Tier 3;Supermarket Type2;6.78;Low Fat;0.066892471;Fruits and Vegetables;186.424;1304.968;2009;Medium;OUT018
FDU21;Tier 1;Supermarket Type1;11.8;Regular;0.076839735;Snack Foods;34.9558;373.5138;1999;Medium;OUT049
DRE27;Tier 3;Supermarket Type1;11.85;Low Fat;0.132560174;Dairy;97.2726;782.9808;1987;High;OUT013
FDD22;Tier 3;Supermarket Type2;10;Low Fat;0.100055625;Snack Foods;113.3544;3467.4864;2009;Medium;OUT018
FDY52;Tier 3;Supermarket Type1;6.365;Low Fat;0.007342171;Frozen Foods;59.9536;980.0576;1987;High;OUT013
FDB33;Tier 2;Supermarket Type1;17.75;Low Fat;0.014577412;Fruits and Vegetables;160.7262;2864.2716;2004;Small;OUT035
NCS18;Tier 3;Supermarket Type2;12.65;Low Fat;0.042383069;Household;108.0938;1607.907;2009;Medium;OUT018
FDB04;Tier 1;Supermarket Type1;11.35;Regular;0.063226306;Dairy;87.9856;1494.0552;1997;Small;OUT046
FDY35;Tier 3;Supermarket Type2;17.6;Regular;0.016092971;Breads;45.8402;1102.5648;2009;Medium;OUT018
FDR15;Tier 1;Supermarket Type1;9.3;Regular;0.033489979;Meat;156.6314;1241.0512;1999;Medium;OUT049
NCB54;Tier 1;Supermarket Type1;8.76;Low Fat;0.050130529;Health and Hygiene;128.3336;2556.672;1999;Medium;OUT049
FDP28;Tier 1;Supermarket Type1;13.65;Regular;0.080640478;Frozen Foods;262.6936;4175.8976;1997;Small;OUT046
FDV35;Tier 1;Supermarket Type1;19.5;Low Fat;0.128405328;Breads;156.4314;2326.971;1999;Medium;OUT049
FDG09;Tier 3;Supermarket Type1;20.6;Regular;0.047896393;Fruits and Vegetables;185.8556;1689.8004;1987;High;OUT013
FDB14;Tier 3;Supermarket Type2;20.25;Regular;0.103142373;Canned;94.612;652.484;2009;Medium;OUT018
FDC17;Tier 1;Supermarket Type1;12.15;Low Fat;0.015460726;Frozen Foods;211.8928;5890.9984;1997;Small;OUT046
NCQ38;Tier 3;Supermarket Type1;16.35;Low Fat;0.013355306;Others;105.528;2024.032;1987;High;OUT013
NCW53;Tier 3;Supermarket Type2;18.35;Low Fat;0.030619301;Health and Hygiene;194.0162;2886.243;2009;Medium;OUT018
FDP38;Tier 3;Supermarket Type1;10.1;Low Fat;0.032075379;Canned;50.9008;354.2056;1987;High;OUT013
FDV09;Tier 2;Supermarket Type1;12.1;Low Fat;0.020564685;Snack Foods;148.2734;3266.4148;2004;Small;OUT035
FDV51;Tier 3;Supermarket Type2;16.35;Low Fat;0.032671446;Meat;165.4842;1492.0578;2009;Medium;OUT018
FDY56;Tier 3;Supermarket Type1;16.35;Regular;0.062359467;Fruits and Vegetables;224.0062;4288.4178;1987;High;OUT013
FDI44;Tier 3;Supermarket Type1;16.1;Low Fat;0.100149459;Fruits and Vegetables;78.4328;1158.492;1987;High;OUT013
FDP01;Tier 2;Supermarket Type1;20.75;Regular;0.063313974;Breakfast;153.7682;1829.6184;2004;Small;OUT035
FDQ09;Tier 3;Supermarket Type2;7.235;Low Fat;0.058369013;Snack Foods;115.2834;1267.0174;2009;Medium;OUT018
FDB32;Tier 2;Supermarket Type1;20.6;Low Fat;0.023448504;Fruits and Vegetables;93.9778;2816.334;2004;Small;OUT035
FDR40;Tier 1;Supermarket Type1;9.1;Regular;0.008046878;Frozen Foods;78.7618;402.809;1999;Medium;OUT049
FDG46;Tier 1;Supermarket Type1;8.63;Regular;0.032960823;Snack Foods;115.0518;1366.2216;1999;Medium;OUT049
FDR44;Tier 3;Supermarket Type2;6.11;Regular;0.103340142;Fruits and Vegetables;131.2968;913.4776;2009;Medium;OUT018
FDU40;Tier 2;Supermarket Type1;20.85;Low Fat;0.037396901;Frozen Foods;193.8478;2712.4692;2004;Small;OUT035
FDX31;Tier 3;Supermarket Type1;20.35;Regular;0.014813268;Fruits and Vegetables;234.9958;5842.395;1987;High;OUT013
FDU38;Tier 1;Supermarket Type1;10.8;Low Fat;0.082549896;Dairy;193.7504;4602.0096;1997;Small;OUT046
FDS49;Tier 3;Supermarket Type1;9;Low Fat;0.079279489;Canned;77.2644;1335.5948;1987;High;OUT013
FDR12;Tier 3;Supermarket Type1;12.6;Regular;0.03150851;Baking Goods;170.5764;3779.0808;1987;High;OUT013
NCO06;Tier 3;Supermarket Type2;19.25;Low Fat;0.108470504;Household;33.4558;441.4254;2009;Medium;OUT018
FDK52;Tier 3;Supermarket Type1;18.25;Low Fat;0.079152918;Frozen Foods;223.8062;4288.4178;1987;High;OUT013
DRF03;Tier 1;Supermarket Type1;19.1;Low Fat;0.045308131;Dairy;42.5138;649.8208;1997;Small;OUT046
FDO36;Tier 2;Supermarket Type1;19.7;Low Fat;0.077899109;Baking Goods;177.766;2696.49;2004;Small;OUT035
FDJ26;Tier 1;Supermarket Type1;15.3;Regular;0.084765192;Canned;215.0218;1923.4962;1997;Small;OUT046
FDN39;Tier 2;Supermarket Type1;19.35;Regular;0.065507999;Meat;168.9816;2852.2872;2004;Small;OUT035
NCY53;Tier 3;Supermarket Type2;20;Low Fat;0.058719568;Health and Hygiene;111.0544;894.8352;2009;Medium;OUT018
FDZ33;Tier 3;Supermarket Type2;10.195;Low Fat;0.107834541;Snack Foods;146.5076;1330.2684;2009;Medium;OUT018
FDA34;Tier 3;Supermarket Type1;11.5;Low Fat;0.01484819;Starchy Foods;172.108;2077.296;1987;High;OUT013
NCL05;Tier 2;Supermarket Type1;19.6;Low Fat;0.047888606;Health and Hygiene;42.277;605.878;2004;Small;OUT035
NCK53;Tier 3;Supermarket Type1;11.6;Low Fat;0.037549969;Health and Hygiene;101.2042;2281.6966;1987;High;OUT013
FDV38;Tier 3;Supermarket Type2;19.25;Low Fat;0.102188428;Dairy;54.3956;1201.1032;2009;Medium;OUT018
DRG11;Tier 3;Supermarket Type1;6.385;Low Fat;0.083768522;Hard Drinks;109.8596;3235.788;1987;High;OUT013
FDT49;Tier 3;Supermarket Type2;7;Low Fat;0.15202235;Canned;106.628;639.168;2009;Medium;OUT018
FDP57;Tier 3;Supermarket Type2;17.5;Low Fat;0.052657753;Snack Foods;103.699;1031.99;2009;Medium;OUT018
DRD27;Tier 3;Supermarket Type1;18.75;Low Fat;0.023820082;Dairy;97.6042;1488.063;1987;High;OUT013
FDW33;Tier 2;Supermarket Type1;9.395;Low Fat;0.099101845;Snack Foods;105.828;1704.448;2004;Small;OUT035
FDL34;Tier 1;Supermarket Type1;16;Low Fat;0.041009558;Snack Foods;141.2496;2681.8424;1999;Medium;OUT049
FDF05;Tier 1;Supermarket Type1;17.5;Low Fat;0.02687089;Frozen Foods;264.491;3681.874;1997;Small;OUT046
FDO20;Tier 2;Supermarket Type1;12.85;Regular;0.152099033;Fruits and Vegetables;252.6382;3532.7348;2004;Small;OUT035
FDL48;Tier 1;Supermarket Type1;19.35;Regular;0.082266419;Baking Goods;48.8034;340.2238;1997;Small;OUT046
FDC14;Tier 3;Supermarket Type1;14.5;Regular;0.041214746;Canned;42.0454;629.181;1987;High;OUT013
FDS32;Tier 1;Supermarket Type1;17.75;Regular;0.029653914;Fruits and Vegetables;140.5838;2669.1922;1997;Small;OUT046
FDR26;Tier 3;Supermarket Type2;20.7;Low Fat;0.043011277;Dairy;177.2028;3364.9532;2009;Medium;OUT018
FDP13;Tier 1;Supermarket Type1;8.1;Regular;0.134532392;Canned;39.448;878.856;1999;Medium;OUT049
FDA13;Tier 3;Supermarket Type1;15.85;Low Fat;0.078489577;Canned;39.9506;645.1602;1987;High;OUT013
DRK13;Tier 3;Supermarket Type1;11.8;Low Fat;0.11507174;Soft Drinks;198.2084;3769.7596;1987;High;OUT013
FDP44;Tier 2;Supermarket Type1;16.5;Regular;0.079698503;Fruits and Vegetables;100.6332;1537.998;2004;Small;OUT035
NCC19;Tier 3;Supermarket Type1;6.57;Low Fat;0.096799953;Household;192.382;4247.804;1987;High;OUT013
FDW40;Tier 3;Supermarket Type2;14;Regular;0.105573769;Frozen Foods;143.9812;1139.8496;2009;Medium;OUT018
FDK14;Tier 2;Supermarket Type1;6.98;Low Fat;0.041098016;Canned;81.6934;818.934;2004;Small;OUT035
FDL08;Tier 2;Supermarket Type1;10.8;Low Fat;0.049709624;Fruits and Vegetables;246.8144;2450.144;2004;Small;OUT035
FDE32;Tier 3;Supermarket Type2;20.7;Low Fat;0.048957533;Fruits and Vegetables;37.8506;265.6542;2009;Medium;OUT018
FDY27;Tier 1;Supermarket Type1;6.38;Low Fat;0.031898175;Dairy;177.4344;1784.344;1997;Small;OUT046
FDK43;Tier 1;Supermarket Type1;9.8;Low Fat;0.026882496;Meat;126.302;3036.048;1999;Medium;OUT049
FDP48;Tier 3;Supermarket Type2;7.52;Regular;0.044202545;Baking Goods;182.995;4394.28;2009;Medium;OUT018
FDZ12;Tier 1;Supermarket Type1;9.17;Low Fat;0.102978817;Baking Goods;144.947;4294.41;1997;Small;OUT046
FDL09;Tier 2;Supermarket Type1;19.6;Regular;0.128011859;Snack Foods;166.8816;1845.5976;2004;Small;OUT035
FDO01;Tier 1;Supermarket Type1;21.1;Regular;0.020750867;Breakfast;128.7994;1927.491;1999;Medium;OUT049
FDO21;Tier 1;Supermarket Type1;11.6;Regular;0.009763021;Snack Foods;226.2404;1800.3232;1997;Small;OUT046
FDU14;Tier 2;Supermarket Type1;17.75;Low Fat;0.034746076;Dairy;248.275;998.7;2004;Small;OUT035
DRA59;Tier 1;Supermarket Type1;8.27;Regular;0.128126825;Soft Drinks;183.6924;1295.6468;1999;Medium;OUT049
FDM46;Tier 1;Supermarket Type1;7.365;Low Fat;0.159967845;Snack Foods;94.712;1304.968;1997;Small;OUT046
NCH29;Tier 2;Supermarket Type1;5.51;Low Fat;0.034467286;Health and Hygiene;96.7726;2642.5602;2004;Small;OUT035
FDE59;Tier 3;Supermarket Type2;12.15;Low Fat;0.062541552;Starchy Foods;34.3532;251.6724;2009;Medium;OUT018
FDO57;Tier 2;Supermarket Type1;20.75;Low Fat;0.108689606;Snack Foods;159.3578;4492.8184;2004;Small;OUT035
FDB03;Tier 2;Supermarket Type1;17.75;Regular;0.156802171;Dairy;242.1538;4326.3684;2004;Small;OUT035
FDF47;Tier 1;Supermarket Type1;20.85;Low Fat;0.097770004;Starchy Foods;222.8746;3589.9936;1999;Medium;OUT049
NCW17;Tier 2;Supermarket Type1;18;Low Fat;0.019382568;Health and Hygiene;129.3994;3340.9844;2004;Small;OUT035
FDY14;Tier 1;Supermarket Type1;10.3;Low Fat;0.070149088;Dairy;264.5226;3436.1938;1999;Medium;OUT049
FDU21;Tier 3;Supermarket Type1;11.8;Regular;0.07665661;Snack Foods;32.3558;169.779;1987;High;OUT013
FDL57;Tier 3;Supermarket Type1;15.1;Regular;0.067020992;Snack Foods;260.3304;5424.9384;1987;High;OUT013
FDI34;Tier 1;Supermarket Type1;10.65;Regular;0.085268317;Snack Foods;229.7668;3916.2356;1999;Medium;OUT049
DRL01;Tier 1;Supermarket Type1;19.5;Regular;0.077292302;Soft Drinks;235.3958;6309.7866;1999;Medium;OUT049
FDE59;Tier 1;Supermarket Type1;12.15;Low Fat;0.062384659;Starchy Foods;34.6532;719.064;1999;Medium;OUT049
FDL45;Tier 2;Supermarket Type1;15.6;Low Fat;0.037680711;Snack Foods;123.7704;3129.26;2004;Small;OUT035
FDO40;Tier 1;Supermarket Type1;17.1;Low Fat;0.032628111;Frozen Foods;148.7392;1640.5312;1997;Small;OUT046
FDN45;Tier 1;Supermarket Type1;19.35;Low Fat;0.118102769;Snack Foods;224.8088;2013.3792;1997;Small;OUT046
FDN34;Tier 2;Supermarket Type1;15.6;Regular;0.04575559;Snack Foods;167.1132;2874.9244;2004;Small;OUT035
FDJ34;Tier 1;Supermarket Type1;11.8;Regular;0.093801337;Snack Foods;126.0704;1251.704;1999;Medium;OUT049
DRF25;Tier 3;Supermarket Type1;9;Low Fat;0.038892859;Soft Drinks;36.119;1098.57;1987;High;OUT013
FDX11;Tier 2;Supermarket Type1;16;Regular;0.106731895;Baking Goods;183.6634;2544.6876;2004;Small;OUT035
FDO10;Tier 2;Supermarket Type1;13.65;Regular;0.012749289;Snack Foods;58.8588;973.3996;2004;Small;OUT035
FDK40;Tier 3;Supermarket Type2;7.035;Low Fat;0.021938404;Frozen Foods;264.691;5785.802;2009;Medium;OUT018
NCY54;Tier 2;Supermarket Type1;8.43;Low Fat;0.177661246;Household;170.5422;3621.2862;2004;Small;OUT035
NCB30;Tier 2;Supermarket Type1;14.6;Low Fat;0.025698134;Household;196.5084;1587.2672;2004;Small;OUT035
NCN05;Tier 3;Supermarket Type2;8.235;Low Fat;0.014518575;Health and Hygiene;182.195;2380.235;2009;Medium;OUT018
FDV38;Tier 1;Supermarket Type1;19.25;Low Fat;0.101932076;Dairy;54.5956;764.3384;1999;Medium;OUT049
FDV37;Tier 3;Supermarket Type1;13;Regular;0.083444376;Canned;195.8426;4152.5946;1987;High;OUT013
FDX59;Tier 3;Supermarket Type2;10.195;Low Fat;0.051871718;Breads;35.3558;237.6906;2009;Medium;OUT018
FDV28;Tier 3;Supermarket Type2;16.1;Regular;0.160379061;Frozen Foods;33.6558;203.7348;2009;Medium;OUT018
FDH28;Tier 1;Supermarket Type1;15.85;Regular;0.110030997;Frozen Foods;37.2506;265.6542;1997;Small;OUT046
FDV20;Tier 1;Supermarket Type1;20.2;Regular;0.059894378;Fruits and Vegetables;125.9678;2797.6916;1999;Medium;OUT049
NCG54;Tier 1;Supermarket Type1;12.1;Low Fat;0.079806266;Household;172.1106;3422.212;1997;Small;OUT046
FDB22;Tier 1;Supermarket Type1;8.02;Low Fat;0.111613921;Snack Foods;152.6998;3383.5956;1999;Medium;OUT049
DRK59;Tier 2;Supermarket Type1;8.895;Low Fat;0.07543556;Hard Drinks;235.8616;3046.7008;2004;Small;OUT035
FDN27;Tier 2;Supermarket Type1;20.85;Low Fat;0.039555016;Meat;116.8808;820.2656;2004;Small;OUT035
FDT43;Tier 1;Supermarket Type1;16.35;Low Fat;0.020547951;Fruits and Vegetables;51.2324;571.2564;1997;Small;OUT046
FDN60;Tier 3;Supermarket Type2;15.1;Low Fat;0.095545715;Baking Goods;157.3604;4436.8912;2009;Medium;OUT018
NCJ31;Tier 3;Supermarket Type1;19.2;Low Fat;0.182501773;Others;239.2196;5061.4116;1987;High;OUT013
FDR43;Tier 3;Supermarket Type2;18.2;Low Fat;0.162147349;Fruits and Vegetables;37.719;549.285;2009;Medium;OUT018
FDO37;Tier 3;Supermarket Type1;8.06;Low Fat;0.021358889;Breakfast;232.3326;2541.3586;1987;High;OUT013
NCZ54;Tier 3;Supermarket Type2;14.65;Low Fat;0.083698962;Household;163.4552;2599.2832;2009;Medium;OUT018
DRG51;Tier 1;Supermarket Type1;12.1;Low Fat;0.011539622;Dairy;163.5526;2302.3364;1997;Small;OUT046
FDM28;Tier 3;Supermarket Type1;15.7;Low Fat;0.045166237;Frozen Foods;178.666;2516.724;1987;High;OUT013
FDB41;Tier 3;Supermarket Type2;19;Regular;0.097709541;Frozen Foods;48.6718;614.5334;2009;Medium;OUT018
FDW22;Tier 1;Supermarket Type1;9.695;Regular;0.03033748;Snack Foods;222.9114;5764.4964;1999;Medium;OUT049
FDV03;Tier 1;Supermarket Type1;17.6;Low Fat;0.058181585;Meat;154.4314;2326.971;1999;Medium;OUT049
FDW23;Tier 1;Supermarket Type1;5.765;Low Fat;0.082012293;Baking Goods;37.5164;656.4788;1997;Small;OUT046
DRH49;Tier 3;Supermarket Type1;19.7;Low Fat;0.024635077;Soft Drinks;84.1592;1073.2696;1987;High;OUT013
FDX21;Tier 3;Supermarket Type2;7.05;Low Fat;0.085312137;Snack Foods;107.4912;982.7208;2009;Medium;OUT018
FDG35;Tier 3;Supermarket Type2;21.2;Regular;0.007069662;Starchy Foods;175.7738;1911.5118;2009;Medium;OUT018
DRJ35;Tier 1;Supermarket Type1;10.1;Low Fat;0.046584552;Hard Drinks;61.2878;1272.3438;1997;Small;OUT046
NCT29;Tier 1;Supermarket Type1;12.6;Low Fat;0.064110725;Health and Hygiene;122.3414;243.6828;1997;Small;OUT046
NCP53;Tier 3;Supermarket Type1;14.75;Low Fat;0.032862976;Health and Hygiene;238.6906;4278.4308;1987;High;OUT013
FDO10;Tier 3;Supermarket Type1;13.65;Regular;0.012741089;Snack Foods;57.6588;343.5528;1987;High;OUT013
FDQ44;Tier 3;Supermarket Type1;20.5;Low Fat;0.036110222;Fruits and Vegetables;120.1756;2059.9852;1987;High;OUT013
FDW38;Tier 1;Supermarket Type1;5.325;Regular;0.138679995;Dairy;53.7298;862.8768;1997;Small;OUT046
FDY26;Tier 3;Supermarket Type2;20.6;Regular;0.030634813;Dairy;212.9244;2540.6928;2009;Medium;OUT018
FDJ09;Tier 3;Supermarket Type1;15;Low Fat;0.058346234;Snack Foods;44.0744;633.8416;1987;High;OUT013
FDX44;Tier 2;Supermarket Type1;9.3;Low Fat;0.04295842;Fruits and Vegetables;89.3172;2051.9956;2004;Small;OUT035
FDI53;Tier 2;Supermarket Type1;8.895;Regular;0.137618927;Frozen Foods;161.5236;1772.3596;2004;Small;OUT035
FDV60;Tier 2;Supermarket Type1;20.2;Regular;0.117339056;Baking Goods;195.011;2749.754;2004;Small;OUT035
FDL43;Tier 2;Supermarket Type1;10.1;Low Fat;0.027059264;Meat;76.467;1761.041;2004;Small;OUT035
FDP49;Tier 1;Supermarket Type1;9;Regular;0.069088961;Breakfast;56.3614;1547.3192;1997;Small;OUT046
FDY34;Tier 1;Supermarket Type1;10.5;Regular;0.010998932;Snack Foods;164.3842;1823.6262;1999;Medium;OUT049
NCU42;Tier 1;Supermarket Type1;9;Low Fat;0.019536981;Household;170.0474;4211.185;1999;Medium;OUT049
FDJ16;Tier 3;Supermarket Type2;9.195;Low Fat;0.115353642;Frozen Foods;58.9246;926.7936;2009;Medium;OUT018
FDJ20;Tier 3;Supermarket Type2;20.7;Regular;0.100583009;Fruits and Vegetables;123.5388;1981.4208;2009;Medium;OUT018
FDN21;Tier 3;Supermarket Type2;18.6;Low Fat;0.077168705;Snack Foods;160.6236;1611.236;2009;Medium;OUT018
FDI57;Tier 1;Supermarket Type1;19.85;Low Fat;0.05410964;Seafood;195.0768;1970.768;1999;Medium;OUT049
FDF53;Tier 3;Supermarket Type1;20.75;Regular;0.083536989;Frozen Foods;180.3318;4149.9314;1987;High;OUT013
FDG16;Tier 1;Supermarket Type1;15.25;Low Fat;0.089816808;Frozen Foods;217.3192;5608.6992;1997;Small;OUT046
FDC05;Tier 2;Supermarket Type1;13.1;Regular;0.098765906;Frozen Foods;196.3768;2167.8448;2004;Small;OUT035
NCX18;Tier 2;Supermarket Type1;14.15;Low Fat;0.00879232;Household;195.011;1964.11;2004;Small;OUT035
NCD54;Tier 2;Supermarket Type1;21.1;Low Fat;0.029003459;Household;143.4786;2311.6576;2004;Small;OUT035
NCS29;Tier 2;Supermarket Type1;9;Low Fat;0.06953231;Health and Hygiene;266.5884;6624.71;2004;Small;OUT035
FDO15;Tier 2;Supermarket Type1;16.75;Regular;0.008564925;Meat;73.2038;1404.1722;2004;Small;OUT035
FDC34;Tier 3;Supermarket Type1;16;Regular;0.172615327;Snack Foods;154.5972;1869.5664;1987;High;OUT013
FDC02;Tier 1;Supermarket Type1;21.35;Low Fat;0.068822477;Canned;258.3278;7028.8506;1997;Small;OUT046
FDA23;Tier 1;Supermarket Type1;9.8;Low Fat;0.047260402;Baking Goods;102.8016;1922.8304;1999;Medium;OUT049
FDB44;Tier 1;Supermarket Type1;6.655;Low Fat;0.016958832;Fruits and Vegetables;210.0586;4221.172;1997;Small;OUT046
FDS04;Tier 3;Supermarket Type1;10.195;Regular;0.146540889;Frozen Foods;141.7838;1685.8056;1987;High;OUT013
FDF24;Tier 3;Supermarket Type2;15.5;Regular;0.025473816;Baking Goods;83.1934;1146.5076;2009;Medium;OUT018
NCU17;Tier 1;Supermarket Type1;5.32;Low Fat;0.093027718;Health and Hygiene;101.4674;2954.1546;1999;Medium;OUT049
NCG06;Tier 3;Supermarket Type1;16.35;Low Fat;0.029420857;Household;256.9646;4637.9628;1987;High;OUT013
NCP17;Tier 3;Supermarket Type2;19.35;Low Fat;0.027827268;Health and Hygiene;65.6168;383.5008;2009;Medium;OUT018
FDB35;Tier 3;Supermarket Type2;12.3;Regular;0.064882207;Starchy Foods;93.8804;1470.0864;2009;Medium;OUT018
FDX36;Tier 3;Supermarket Type1;9.695;Regular;0.128176489;Baking Goods;224.8404;3600.6464;1987;High;OUT013
FDA11;Tier 3;Supermarket Type2;7.75;Low Fat;0.043414959;Baking Goods;93.1436;1418.154;2009;Medium;OUT018
FDV08;Tier 3;Supermarket Type2;7.35;Low Fat;0.028711412;Fruits and Vegetables;39.9454;377.5086;2009;Medium;OUT018
FDR58;Tier 1;Supermarket Type1;6.675;Low Fat;0.041986639;Snack Foods;93.2462;1480.7392;1999;Medium;OUT049
DRY23;Tier 1;Supermarket Type1;9.395;Regular;0.109096371;Soft Drinks;44.6112;511.3344;1997;Small;OUT046
FDF39;Tier 3;Supermarket Type2;14.85;Regular;0.019590769;Dairy;261.591;2366.919;2009;Medium;OUT018
NCM17;Tier 3;Supermarket Type2;7.93;Low Fat;0.071425647;Health and Hygiene;45.9086;1070.6064;2009;Medium;OUT018
FDG60;Tier 1;Supermarket Type1;20.35;Low Fat;0.060794097;Baking Goods;233.6616;2577.9776;1999;Medium;OUT049
FDP23;Tier 2;Supermarket Type1;6.71;Low Fat;0.03558013;Breads;217.5166;4572.0486;2004;Small;OUT035
FDR60;Tier 2;Supermarket Type1;14.3;Low Fat;0.130390458;Baking Goods;77.2328;231.6984;2004;Small;OUT035
DRD37;Tier 3;Supermarket Type1;9.8;Low Fat;0.013830218;Soft Drinks;45.306;1304.968;1987;High;OUT013
FDU56;Tier 1;Supermarket Type1;16.85;Low Fat;0.044414056;Fruits and Vegetables;182.4266;2028.6926;1997;Small;OUT046
DRL60;Tier 1;Supermarket Type1;8.52;Low Fat;0.02705936;Soft Drinks;153.3682;914.8092;1997;Small;OUT046
NCC30;Tier 3;Supermarket Type1;16.6;Low Fat;0.027556247;Household;176.6344;1962.7784;1987;High;OUT013
FDH20;Tier 3;Supermarket Type1;16.1;Regular;0.024928351;Fruits and Vegetables;95.141;3089.312;1987;High;OUT013
NCR38;Tier 1;Supermarket Type1;17.25;Low Fat;0.113518466;Household;253.5724;5033.448;1997;Small;OUT046
DRG36;Tier 2;Supermarket Type1;14.15;Low Fat;0.095360186;Soft Drinks;172.3106;3251.1014;2004;Small;OUT035
FDC22;Tier 3;Supermarket Type1;6.89;Regular;0.136314863;Snack Foods;195.082;2703.148;1987;High;OUT013
FDV52;Tier 1;Supermarket Type1;20.7;Regular;0.121709653;Frozen Foods;119.7466;2003.3922;1999;Medium;OUT049
FDQ57;Tier 1;Supermarket Type1;7.275;Low Fat;0.027991093;Snack Foods;145.976;3515.424;1999;Medium;OUT049
FDC17;Tier 3;Supermarket Type2;12.15;Low Fat;0.015523707;Frozen Foods;212.0928;2735.1064;2009;Medium;OUT018
FDK27;Tier 1;Supermarket Type1;11;Low Fat;0.008960445;Meat;119.1756;1696.4584;1999;Medium;OUT049
FDC56;Tier 1;Supermarket Type1;7.72;Low Fat;0.12152072;Fruits and Vegetables;118.244;958.752;1997;Small;OUT046
FDP19;Tier 2;Supermarket Type1;11.5;Low Fat;0.173483253;Fruits and Vegetables;129.0652;3487.4604;2004;Small;OUT035
FDD39;Tier 3;Supermarket Type2;16.7;Low Fat;0.07044068;Dairy;216.885;6275.165;2009;Medium;OUT018
FDU55;Tier 1;Supermarket Type1;16.2;Low Fat;0.035967107;Fruits and Vegetables;260.3278;7549.5062;1999;Medium;OUT049
FDI34;Tier 1;Supermarket Type1;10.65;Regular;0.085135953;Snack Foods;232.3668;3685.8688;1997;Small;OUT046
FDB11;Tier 2;Supermarket Type1;16;Low Fat;0.060836524;Starchy Foods;226.8404;6301.1312;2004;Small;OUT035
FDY55;Tier 2;Supermarket Type1;16.75;Low Fat;0.081304829;Fruits and Vegetables;258.4988;4111.9808;2004;Small;OUT035
FDV37;Tier 2;Supermarket Type1;13;Regular;0.083498083;Canned;199.4426;593.2278;2004;Small;OUT035
FDC03;Tier 2;Supermarket Type1;8.575;Regular;0.071832909;Dairy;194.1794;3316.3498;2004;Small;OUT035
NCV06;Tier 1;Supermarket Type1;11.3;Low Fat;0.066681333;Household;194.4478;387.4956;1997;Small;OUT046
FDO40;Tier 3;Supermarket Type2;17.1;Low Fat;0.032761024;Frozen Foods;148.8392;2087.9488;2009;Medium;OUT018
FDD52;Tier 1;Supermarket Type1;18.25;Regular;0.183579854;Dairy;110.857;1977.426;1999;Medium;OUT049
